a,b,lambda,SOC_dot,Hamiltonian
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.153336142385547e-05,0.17962247600528114,-195.93114051535403,0.031809036561011694,-6.052861509461215
-4.0883932333188695e-05,0.4981083855636003,-192.8674977458829,-0.008547008547008546,2.1461651153409105
-4.024506335856914e-05,0.7619501250068333,-189.85367169024389,-0.008547008547008546,2.384014311727981
-3.9617065584674604e-05,1.0237651976929352,-186.89112987176077,0.01349711401510861,-1.4995736478216062
-3.900017676506051e-05,1.2847592272127863,-183.98099387857104,0.021954363910026923,-2.7555044998395797
-3.857688771240015e-05,1.1528567537966639,-181.98415316998052,0.029765995035665037,-4.265054067558634
-3.837639550445698e-05,0.827470065368021,-181.03834320854264,0.02079599179786518,-2.9380992443335927
-3.8123056573813675e-05,1.0018136126697825,-179.843232003567,0.0035439772936161442,0.3636044746141647
-3.792544828124431e-05,0.9480251996898539,-178.9110267398693,-0.008547008547008546,2.47637371440569
-3.77647154761215e-05,0.9132294088560985,-178.1527793756716,-0.008547008547008546,2.4351247600423283
-3.75871239765639e-05,0.9942810837620238,-177.31500213199683,0.02390690134643503,-3.2456202338369207
-3.722857299060494e-05,1.2651150370413635,-175.62355936879393,-0.008547008547008546,2.7650914638316144
-3.671676265559289e-05,1.474743940345595,-173.20912482199546,0.024598009153631053,-2.7871110603740936
-3.6380564703212645e-05,1.2350756380079522,-171.6231311535186,-0.008547008547008546,2.700890221545476
-3.6214258773830925e-05,0.9481091285743743,-170.83859291002355,-0.008547008547008546,2.407463143322678
-3.613186281434271e-05,0.781049847848345,-170.4498949148885,0.03573174312292297,-5.310084401663658
-3.7432205089468666e-05,0.6665429685364727,-176.58418157726342,-0.003226573676342895,1.2357355767498204
-3.8337997308344445e-05,0.5828012468762911,-180.8572020222687,-0.008547008547008546,2.128091062765896
-3.880487159844192e-05,0.5360446924116797,-183.05965347334853,0.007658506481166403,-0.8663760757440103
-4.1305677703324616e-05,0.12979710958353452,-194.8570562247728,-0.008547008547008546,1.7951882236083327
-4.056692462827179e-05,0.32800281396645103,-191.37203291839603,-0.008547008547008546,1.9633955245323245
-4.112755595934157e-05,0.2281435224747851,-194.01677758483856,-0.008547008547008546,1.8862416856507043
-4.144910308274133e-05,0.13209851041190235,-195.5336568466412,0.021017165538246993,-3.977526427421381
-4.1499314021585004e-05,0.11871828731697953,-195.77052393798385,0.008275202339325794,-1.5013701706090716
-4.157740406313216e-05,0.07578813177508359,-196.13890902359046,0.053579184990323055,-10.433174758600012
-4.162413158196088e-05,0.07438851500623267,-196.35934329000503,0.05373329005285888,-10.476645032584496
-4.170179470013907e-05,0.07205716632268655,-196.72571439021968,0.05398928793303378,-10.54902407172265
-4.1881181391540346e-05,0.0668004823945424,-197.57196034371432,0.0545994486651139,-10.720519624058007
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1900497745013136e-05,0.1294873936747596,-197.663084082236,0.006718247405770218,-1.198536698181693
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.0935440252328138,-197.81137122141055,0.03107208036032751,-6.052900011438324
-4.1881181391540346e-05,0.0668004823945424,-197.57196034371432,0.0545994486651139,-10.720519624058007
-4.179194675808601e-05,0.06941137597605451,-197.15100131446468,0.05429510884205692,-10.634923698713312
-4.1762130562861586e-05,0.07028209636243565,-197.01034520246847,0.05419333417153771,-10.60636537644494
-4.171729436412601e-05,0.07159110988964312,-196.79883312510387,0.054040361857810165,-10.563489045385767
-4.165522954485545e-05,0.07345576731868375,-196.5060460640921,0.05383581526843836,-10.505607427719015
-4.1639685975444e-05,0.07392210730558235,-196.4327202080027,0.053784573740294814,-10.491128017728439
-4.165522954485545e-05,0.07345576731868375,-196.5060460640921,0.05383581526843836,-10.505607427719015
-4.173227936246699e-05,0.07115301452557554,-196.86952395567363,0.05409139413808711,-10.577793999538349
-4.186633152649946e-05,0.06723549335209733,-197.50190699637403,0.05454882730364162,-10.706261923532999
-4.19256759184859e-05,0.06549579909024339,-197.78186060490944,0.05475106984952003,-10.763272665857187
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.191388670158155e-05,0.11946171504452852,-197.72624568150454,0.024705693164129103,-4.765565423789737
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.169234668151455e-05,0.11031111563474738,-196.68114392923965,-0.008547008547008546,1.7913046576958096
-4.1138527308652436e-05,0.3385857426249492,-194.06853426692885,0.018504276584955792,-3.2527562186282
-4.049545678647617e-05,0.6304610849843654,-191.03488766279523,-0.008547008547008546,2.2627364246202495
-3.9863144165396615e-05,0.8826080591997358,-188.05199081161177,0.024972267028109042,-3.8142010884665885
-3.9241855035013724e-05,1.1357524269318127,-185.12109661638044,0.0062054220606035685,-0.013950293944927417
-3.866843847103628e-05,1.314884461406948,-182.41603838079757,0.03560278169154875,-5.180741894684452
-3.839456975847483e-05,0.9031184534288021,-181.12407916142317,-0.0024483080617731224,1.345804517830747
-3.812305657381367e-05,0.9878683684749854,-179.843232003567,0.029815486582662656,-4.375082056276924
-3.780036018653937e-05,1.2031849536775916,-178.32093115839444,-0.008547008547008546,2.726271478016084
-3.75871239765639e-05,1.0375339087510889,-177.31500213199683,-0.008547008547008546,2.552160928198485
-3.7372179205729074e-05,1.010134184035451,-176.30101307226965,-0.008547008547008546,2.5161169253219318
-3.714275327630313e-05,0.9665749211889902,-175.2187100157627,0.025064593117321135,-3.4260362545936434
-3.69148368673178e-05,1.0022407045795658,-174.14352803136364,0.01649584469810819,-1.8712586209443685
-3.666043020711219e-05,1.0807247562480782,-172.9433798762352,-0.008547008547008546,2.557953141045273
-3.65761663799386e-05,0.809496405128077,-172.54587032737044,0.029112997967294062,-4.214520314810573
-3.6408421270528946e-05,0.9535333808305126,-171.75454283844599,-0.008547008547008546,2.4207102941413843
-3.626942666912312e-05,0.9001443991172903,-171.09884414598164,-0.008547008547008546,2.3617632207303902
-3.6159299951066525e-05,0.8341088106891691,-170.57932796116114,-0.008547008547008546,2.291344125656798
-3.924525961919577e-05,0.49165663442900537,-185.137157537986,0.025852299564777505,-4.2949833507870085
-4.0366862673043385e-05,0.35752364749844523,-190.42825264831689,0.012702310293118978,-2.061649661812814
-4.073742199514515e-05,0.30837965232659925,-192.17634401678657,0.02420865075472827,-4.344198486912267
-3.943796664494651e-05,0.4761320438226342,-186.04624136952793,-0.008547008547008546,2.0658636401221036
-4.152731380487885e-05,0.12970100088697412,-195.9026112356878,0.021951593302644117,-4.1707351323707105
-4.180684160652156e-05,0.0689760924699162,-197.2212668682718,0.054345934417137316,-10.64919794241792
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06603128984108775,-197.81137122141055,0.05427978305418969,-10.671127871677763
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06602682799889059,-197.81137122141055,0.05428285152222708,-10.67173930614076
-4.188838325327877e-05,0.07955877832596392,-197.60593469433942,0.041809232736375025,-8.182209219560113
-4.1250371768695296e-05,0.16196453111435571,-194.5961537965188,-0.008547008547008546,1.8250865719631775
-4.057283782582392e-05,0.416225997823931,-191.39992807306018,0.013924672838868155,-2.2492736620278473
-3.997729699359917e-05,0.52349488244136,-188.59049992947553,0.030715168248006398,-5.269511853840796
-3.9447713079108805e-05,0.5645669469503367,-186.09221958790556,0.034667431705452244,-5.887232290737159
-4.145311178387771e-05,0.20347288418376386,-195.55256765374335,-0.008547008547008546,1.8747137945573957
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.091781320786496e-05,0.2837659566517894,-193.02732873930645,-0.008547008547008546,1.9333449613496565
-3.905318987901396e-05,0.4836402076223314,-184.2310800628639,-0.008547008547008546,2.057858977764725
-3.9579826334886186e-05,0.44961114326700147,-186.71545594524238,-0.008547008547008546,2.045087364613556
-4.182456837062932e-05,0.15325375954887321,-197.30489181434413,0.028903581059005184,-5.5496645255164285
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.10059058571776991,-197.81137122141055,0.022448772278559043,-4.340073344905235
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.187594806990042e-05,0.13439796383466518,-197.54727246287658,-0.008547008547008546,1.8227566511564732
-4.179215711553429e-05,0.12633877541764682,-197.1519936631022,0.018450856279499044,-3.511351384362736
-4.173227936246699e-05,0.0852926805701214,-196.86952395567363,0.04337441327058476,-8.453824046767782
-4.174720931391092e-05,0.0707175312248034,-196.93995510581422,0.05414238487556669,-10.592081315491017
-4.1762130562861586e-05,0.07028209636243565,-197.01034520246847,0.05419333417153771,-10.60636537644494
-4.1732279362467e-05,0.07813967482403728,-196.86952395567363,0.0490457304546373,-9.577478151439045
-4.1479288805010594e-05,0.19651845332072404,-195.67605618031266,0.0249945290109306,-4.694452181178408
-4.1203479673475546e-05,0.24799716760047052,-194.3749431508387,-0.004262136416342051,1.0762577627118484
-4.131333691186086e-05,0.2195504349431482,-194.89318808149437,-0.008547008547008546,1.8851427151144315
-4.044241704889144e-05,0.36026333731413673,-190.78467588312876,0.012018110888130401,-1.932909251196485
-4.0612021170077285e-05,0.3338956957067267,-191.58477314857245,-0.008547008547008546,1.9710974411560367
-3.979127292603369e-05,0.4369049531143971,-187.712942552191,0.00425586709949556,-0.3623480304736492
-4.002398969351894e-05,0.40807268731095886,-188.81076993979985,-0.008547008547008546,2.02149546318375
-3.9942961693815136e-05,0.4182305859196469,-188.42852521286798,-0.008547008547008546,2.0283767446830407
-3.9510121626520175e-05,0.46837082045275036,-186.386628165804,0.015107314990523674,-2.3478309210205355
-3.949789519373585e-05,0.4702443157662057,-186.3289507027323,0.01273190739824573,-1.9024808124017503
-3.91255419323037e-05,0.510126551077096,-184.572396533121,0.007866834285438839,-0.9423120111007824
-3.8314618395872364e-05,0.5886365536236713,-180.74691340541804,-0.008547008547008546,2.1329759456976056
-3.9344534535373905e-05,0.48843446837390014,-185.605480998557,-0.008547008547008546,2.0743866929679236
-3.825669598208915e-05,0.5946061925706754,-180.47366789375153,-0.008547008547008546,2.1366045661818207
-3.9424648461717754e-05,0.4822791232141844,-185.983413639251,-0.008547008547008546,2.0714659822188812
-3.979842835780213e-05,0.44504062816206835,-187.7466978722315,-0.0065535126167854015,1.6750582544631398
-4.116355250369141e-05,0.2771187002794099,-194.18658912301635,0.018534370096157906,-3.3222335100042426
-4.170862032655929e-05,0.19073672636655825,-196.75791387331915,0.029103467915856766,-5.535741995994293
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063626e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063628e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.151353017912544e-05,0.19644999980133526,-195.83758780822006,0.003430046359718811,-0.4753997779710557
-4.086441574892702e-05,0.520711720424569,-192.77542943061968,0.024688814442141712,-4.239088002268189
-4.022587202623845e-05,0.7845770744049196,-189.76313773146663,0.013880541691067,-1.85007433939586
-3.959820774175806e-05,1.0357823766966476,-186.80216912927318,-0.008547008547008546,2.6315236855628417
-3.898165856263863e-05,1.2724776771511963,-183.89363536972593,-0.008547008547008546,2.8431503115735133
-3.837639550445698e-05,1.4923536613442536,-181.03834320854264,0.018449035774198104,-1.8488917693059428
-3.7925448281244326e-05,1.3382589589273048,-178.9110267398693,-0.008547008547008546,2.866275774947789
-3.75871239765639e-05,1.1624819286171195,-177.31500213199683,0.013808181755505527,-1.2869078739038486
-3.849573474049804e-05,0.5745155621459688,-181.6013188942144,-0.008547008547008546,2.1261669060453072
-4.1829942753331885e-05,0.15601260494520608,-197.3302451422845,0.02540951541317394,-4.8581570530151845
-4.1918180222020325e-05,0.11821739797408559,-197.74650010657157,-0.008547008547008546,1.8082965816388157
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.1931931560636284e-05,0.065312216273404,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1931931560636284e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.1928204638941286e-05,0.0667914056632738,-197.79378969192337,0.05355186508083356,-10.525436564988542
-4.16424051704386e-05,0.10634422898801332,-196.44554784722564,-0.000285344767144579,0.16235950415534645
-4.1236880384872686e-05,0.2066607348795524,-194.53250900280662,-0.008547008547008546,1.8692012040159036
-4.0650376471229915e-05,0.4448023234996067,-191.76571198043138,0.027572249742399454,-4.8429512445298
-4.0015428714565925e-05,0.6759849361833059,-188.77038403524793,0.02066012091969894,-3.224580914850465
-3.959820774175807e-05,0.5474580220231613,-186.80216912927318,-0.008547008547008546,2.143614406590828
-4.0912956095340544e-05,0.2655446277807295,-193.00441560239702,0.0073006216437788325,-1.1437130775195479
-4.1931931560636284e-05,0.08623953002315143,-197.81137122141055,0.038366695252734076,-7.503153687523277
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063627e-05,0.08286379403928934,-197.81137122141055,0.04137906025028037,-8.102405502837053
-4.193089995110501e-05,0.09125705576250809,-197.8065046653473,0.03324175385912832,-6.484208577474573
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.147571703266995e-05,0.20021982608392785,-195.65920655859856,-0.008547008547008546,1.8723753402815007
-4.0213724928164355e-05,0.35603523437591783,-189.70583452511892,-0.008547008547008546,1.9771615903128823
-4.0221487692989264e-05,0.36572332998696067,-189.74245490241563,-0.008547008547008546,1.9871508964839428
-3.994024948143677e-05,0.40499684543067754,-188.4157305137046,-0.008547008547008546,2.015047022960196
-4.1366667073605253e-05,0.24208141543274198,-195.14476991971256,-0.008547008547008546,1.9097939170948286
-4.0979537141973406e-05,0.3031326013955916,-193.31850769503436,0.03478082075411939,-6.42089575907576
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063627e-05,0.06531221627340411,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657234,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.190069319998844e-05,0.12263091751272026,-197.66400612935428,0.019488952675666422,-3.72970007231154
-4.193193156063629e-05,0.09042719250626252,-197.81137122141055,0.03433673696595108,-6.701799377028279
-4.1912938740807806e-05,0.11703866879651115,-197.72177373343004,-0.008547008547008546,1.806908054360914
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657235,-10.769287462945734
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063629e-05,0.06531221627340389,-197.81137122141055,0.05477238043657235,-10.769287462945735
-4.193193156063628e-05,0.06531221627340422,-197.81137122141055,0.05477238043657234,-10.769287462945732
